title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url,duration_ms,time_signature
['Fool To Cry - Remastered 2009'],['The Rolling Stones'],['3T8dfE0azJUmXJA3QlmiZ5'],0.444,0.454,5,-7.434,1,0.0419,0.892,0.0546,0.114,0.236,67.848,https://api.spotify.com/v1/tracks/3T8dfE0azJUmXJA3QlmiZ5,https://api.spotify.com/v1/audio-analysis/3T8dfE0azJUmXJA3QlmiZ5,305400,4
['Street Player'],['Rufus & Chaka Khan'],['5uIqdAEr9AfqIFPxkTOgR7'],0.637,0.561,0,-14.068,1,0.0663,0.114,0.000326,0.459,0.89,125.597,https://api.spotify.com/v1/tracks/5uIqdAEr9AfqIFPxkTOgR7,https://api.spotify.com/v1/audio-analysis/5uIqdAEr9AfqIFPxkTOgR7,294693,4
['Cascades Of Colour'],['Ananda Project'],['3KghrVnky3BSjkQEZlp8nw'],0.682,0.89,7,-7.121,0,0.0659,0.0561,0.0754,0.359,0.481,121.986,https://api.spotify.com/v1/tracks/3KghrVnky3BSjkQEZlp8nw,https://api.spotify.com/v1/audio-analysis/3KghrVnky3BSjkQEZlp8nw,402800,4
"[""I Can't Go for That (No Can Do) - Extended Club Mix""]",['Daryl Hall & John Oates'],['01V3xNlscV5eDAn9PB6u6J'],0.838,0.586,10,-4.401,1,0.0482,0.154,0.0042,0.127,0.72,110.31,https://api.spotify.com/v1/tracks/01V3xNlscV5eDAn9PB6u6J,https://api.spotify.com/v1/audio-analysis/01V3xNlscV5eDAn9PB6u6J,364307,4
['Peanut Butter'],['Gwen Guthrie'],['3WvVrfS3DEw1N7troi252U'],0.753,0.789,0,-7.497,1,0.0375,0.0814,0.179,0.0464,0.815,111.943,https://api.spotify.com/v1/tracks/3WvVrfS3DEw1N7troi252U,https://api.spotify.com/v1/audio-analysis/3WvVrfS3DEw1N7troi252U,300987,4
['Do Your Thing'],['Isaac Hayes'],['53PDh1XdX2WnawKF592jbp'],0.672,0.347,5,-15.645,0,0.0489,0.00307,0.198,0.281,0.85,151.12,https://api.spotify.com/v1/tracks/53PDh1XdX2WnawKF592jbp,https://api.spotify.com/v1/audio-analysis/53PDh1XdX2WnawKF592jbp,197000,4
['Give Me Luv'],['Alcatraz'],['0FY2wzCP6QFFroWChyL6lS'],0.724,0.766,11,-8.761,0,0.0565,0.000165,0.896,0.0319,0.675,124.993,https://api.spotify.com/v1/tracks/0FY2wzCP6QFFroWChyL6lS,https://api.spotify.com/v1/audio-analysis/0FY2wzCP6QFFroWChyL6lS,641423,4
['Dionne'],['Osunlade'],['544LVQh9D4e15YPq1rlJg6'],0.803,0.887,2,-5.066,0,0.0555,0.0036,0.00762,0.134,0.732,119.939,https://api.spotify.com/v1/tracks/544LVQh9D4e15YPq1rlJg6,https://api.spotify.com/v1/audio-analysis/544LVQh9D4e15YPq1rlJg6,256016,4
['The Sun Goes Down (Living It Up)'],['Level 42'],['7zg4CSaXxLCCdIGeZ8JFjZ'],0.874,0.535,9,-13.54,1,0.0657,0.361,0.00106,0.0388,0.965,101.56,https://api.spotify.com/v1/tracks/7zg4CSaXxLCCdIGeZ8JFjZ,https://api.spotify.com/v1/audio-analysis/7zg4CSaXxLCCdIGeZ8JFjZ,255533,4
['Why Does'],['112'],['3jla9ziRp8en0n9BYCbgBy'],0.676,0.489,11,-9.898,1,0.0297,0.169,0.0,0.35,0.327,112.88,https://api.spotify.com/v1/tracks/3jla9ziRp8en0n9BYCbgBy,https://api.spotify.com/v1/audio-analysis/3jla9ziRp8en0n9BYCbgBy,272983,4
['Pressing On'],['Vanessa Bell Armstrong'],['3PVaR3zFBVF8XcthBHR0IA'],0.764,0.51,9,-13.157,0,0.0687,0.0201,3.43e-05,0.0659,0.831,107.493,https://api.spotify.com/v1/tracks/3PVaR3zFBVF8XcthBHR0IA,https://api.spotify.com/v1/audio-analysis/3PVaR3zFBVF8XcthBHR0IA,288040,4
['Do You Want It Right Now'],['Degrees Of Motion'],['590ljNyQ5HW4ScR7RiZhIc'],0.749,0.843,4,-7.562,0,0.0456,0.0123,0.00256,0.128,0.618,116.113,https://api.spotify.com/v1/tracks/590ljNyQ5HW4ScR7RiZhIc,https://api.spotify.com/v1/audio-analysis/590ljNyQ5HW4ScR7RiZhIc,341680,4
"[""Don't Stop The Music""]",['Yarbrough & Peoples'],['5qJToa1YuuzOWbIQYRFHA0'],0.787,0.642,11,-12.965,1,0.0326,0.0906,0.156,0.0521,0.871,97.978,https://api.spotify.com/v1/tracks/5qJToa1YuuzOWbIQYRFHA0,https://api.spotify.com/v1/audio-analysis/5qJToa1YuuzOWbIQYRFHA0,471613,4
['Jam Tonight'],['Freddie Jackson'],['5YW9gEJbEdAYNM3IeWtduo'],0.771,0.318,5,-13.922,0,0.0365,0.222,0.0,0.103,0.789,111.507,https://api.spotify.com/v1/tracks/5YW9gEJbEdAYNM3IeWtduo,https://api.spotify.com/v1/audio-analysis/5YW9gEJbEdAYNM3IeWtduo,272600,4
['Come Go with Me'],['Exposé'],['5a3QwvHiJO4fKWJqsPkJvB'],0.524,0.735,7,-9.708,1,0.0387,0.0097,0.0139,0.0615,0.866,119.907,https://api.spotify.com/v1/tracks/5a3QwvHiJO4fKWJqsPkJvB,https://api.spotify.com/v1/audio-analysis/5a3QwvHiJO4fKWJqsPkJvB,257827,4
['Come into My House'],['Queen Latifah'],['0bjNXksA2DhWwEzFgzraBq'],0.825,0.806,8,-11.181,0,0.146,0.00371,1.14e-05,0.0378,0.859,119.377,https://api.spotify.com/v1/tracks/0bjNXksA2DhWwEzFgzraBq,https://api.spotify.com/v1/audio-analysis/0bjNXksA2DhWwEzFgzraBq,258040,4
['Love Come Down'],"['Evelyn ""Champagne"" King']",['0Of5lCNEqh62twRkQIOLuK'],0.897,0.431,3,-12.234,0,0.0481,0.00206,0.0395,0.0377,0.857,115.552,https://api.spotify.com/v1/tracks/0Of5lCNEqh62twRkQIOLuK,https://api.spotify.com/v1/audio-analysis/0Of5lCNEqh62twRkQIOLuK,364947,4
['Love Will Follow'],['Kenny Loggins'],['1wFD9zSobb5WXJfBtgFole'],0.685,0.556,7,-13.949,1,0.0356,0.681,0.39,0.0623,0.746,99.896,https://api.spotify.com/v1/tracks/1wFD9zSobb5WXJfBtgFole,https://api.spotify.com/v1/audio-analysis/1wFD9zSobb5WXJfBtgFole,433000,4
['What Goes Around Comes Around'],['Regina Belle'],['7vqv17mB2vJgTmKe61lWSX'],0.349,0.394,5,-12.195,1,0.0414,0.52,0.0,0.118,0.467,113.896,https://api.spotify.com/v1/tracks/7vqv17mB2vJgTmKe61lWSX,https://api.spotify.com/v1/audio-analysis/7vqv17mB2vJgTmKe61lWSX,336427,4
['Night Moods'],['Chaka Khan'],['3VlFcf5G8IGACd46tRyGiL'],0.53,0.486,2,-15.548,1,0.0393,0.614,0.178,0.372,0.574,93.802,https://api.spotify.com/v1/tracks/3VlFcf5G8IGACd46tRyGiL,https://api.spotify.com/v1/audio-analysis/3VlFcf5G8IGACd46tRyGiL,261667,4
['Life Song'],['The Black Angels'],['5ldbRBBpY8Cp80HozkoNxy'],0.311,0.718,0,-3.407,0,0.0302,0.121,0.0638,0.275,0.0794,135.89,https://api.spotify.com/v1/tracks/5ldbRBBpY8Cp80HozkoNxy,https://api.spotify.com/v1/audio-analysis/5ldbRBBpY8Cp80HozkoNxy,389973,4
"[""Feelin' Alright - 2007 Remastered Version""]",['Lulu'],['5pnIZpMzyKS4iH8YAWWE0o'],0.509,0.643,0,-9.062,0,0.0506,0.483,0.0,0.538,0.883,92.524,https://api.spotify.com/v1/tracks/5pnIZpMzyKS4iH8YAWWE0o,https://api.spotify.com/v1/audio-analysis/5pnIZpMzyKS4iH8YAWWE0o,180373,4
['Slowly'],['Amon Tobin'],['15J6PrzKaLtvw0dBr9sq72'],0.575,0.637,1,-8.874,0,0.0348,0.0792,0.911,0.384,0.122,136.025,https://api.spotify.com/v1/tracks/15J6PrzKaLtvw0dBr9sq72,https://api.spotify.com/v1/audio-analysis/15J6PrzKaLtvw0dBr9sq72,337507,4
['Someone To Hold'],['Veronica'],['70zyGzq3CCQ5vFx7J5HjYh'],0.685,0.596,4,-7.154,0,0.0326,0.231,0.0,0.0503,0.592,94.974,https://api.spotify.com/v1/tracks/70zyGzq3CCQ5vFx7J5HjYh,https://api.spotify.com/v1/audio-analysis/70zyGzq3CCQ5vFx7J5HjYh,253493,4
['Very Special'],['Debra Laws'],['6wKAZB2lwOWeqpwquNHThG'],0.54,0.523,8,-9.358,0,0.0563,0.585,0.0,0.0594,0.556,147.322,https://api.spotify.com/v1/tracks/6wKAZB2lwOWeqpwquNHThG,https://api.spotify.com/v1/audio-analysis/6wKAZB2lwOWeqpwquNHThG,268173,4
['Share My World'],['Mary J. Blige'],['1HvmjWFZpe1lrEl1ehLsvr'],0.707,0.539,4,-6.742,0,0.0373,0.015,0.0,0.12,0.747,140.021,https://api.spotify.com/v1/tracks/1HvmjWFZpe1lrEl1ehLsvr,https://api.spotify.com/v1/audio-analysis/1HvmjWFZpe1lrEl1ehLsvr,307107,4
['Force of Nature'],['Sunshine Anderson'],['2Mg8dLQwXbdp7Q0E2cVvsQ'],0.706,0.711,0,-5.057,1,0.286,0.038,0.0,0.0821,0.466,119.858,https://api.spotify.com/v1/tracks/2Mg8dLQwXbdp7Q0E2cVvsQ,https://api.spotify.com/v1/audio-analysis/2Mg8dLQwXbdp7Q0E2cVvsQ,230027,4
"[""Let 'Em In - 2014 Remaster""]",['Wings'],['37RqEET1SYQaAcHDxDQLZY'],0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,https://api.spotify.com/v1/tracks/37RqEET1SYQaAcHDxDQLZY,https://api.spotify.com/v1/audio-analysis/37RqEET1SYQaAcHDxDQLZY,311880,4
['Goldmine'],['The Pointer Sisters'],['4Pb3zR5uAsw8w0tVwslqJe'],0.792,0.835,11,-7.836,1,0.0625,0.129,0.0,0.305,0.488,108.74,https://api.spotify.com/v1/tracks/4Pb3zR5uAsw8w0tVwslqJe,https://api.spotify.com/v1/audio-analysis/4Pb3zR5uAsw8w0tVwslqJe,230853,4
"[""If You Don't Believe""]",['Deniece Williams'],['0ww1BylPLoRi01QhlmM239'],0.439,0.235,10,-15.025,0,0.0415,0.881,0.327,0.0606,0.19,83.38,https://api.spotify.com/v1/tracks/0ww1BylPLoRi01QhlmM239,https://api.spotify.com/v1/audio-analysis/0ww1BylPLoRi01QhlmM239,477573,4
['Please Pardon Me (You Remind Me Of A Friend)'],['Rufus'],['1iFeX1db8QxNimp5LIlqRY'],0.42,0.625,7,-9.764,0,0.0656,0.442,0.0023,0.041,0.924,173.621,https://api.spotify.com/v1/tracks/1iFeX1db8QxNimp5LIlqRY,https://api.spotify.com/v1/audio-analysis/1iFeX1db8QxNimp5LIlqRY,179667,4
['Papillon (aka Hot Butterfly)'],['Chaka Khan'],['45fclN1U2QlQ5CLTvZVMZC'],0.524,0.566,9,-8.024,1,0.0352,0.317,3.08e-05,0.113,0.431,91.457,https://api.spotify.com/v1/tracks/45fclN1U2QlQ5CLTvZVMZC,https://api.spotify.com/v1/audio-analysis/45fclN1U2QlQ5CLTvZVMZC,247667,4
['Oh Sheila'],['Ready For The World'],['5PM96PMKMfD1lLX2lryUsG'],0.798,0.577,0,-10.347,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,https://api.spotify.com/v1/tracks/5PM96PMKMfD1lLX2lryUsG,https://api.spotify.com/v1/audio-analysis/5PM96PMKMfD1lLX2lryUsG,240093,4
['Pay Your Way In Pain'],['St. Vincent'],['0kiuMdZ9G8X9Odc8oifwX9'],0.677,0.826,9,-6.8,1,0.368,0.395,0.0,0.571,0.498,124.821,https://api.spotify.com/v1/tracks/0kiuMdZ9G8X9Odc8oifwX9,https://api.spotify.com/v1/audio-analysis/0kiuMdZ9G8X9Odc8oifwX9,183880,4
['Midas Touch'],['Midnight Star'],['3EbZ5BPfyt1txbgIOsJNcS'],0.882,0.735,0,-6.886,1,0.0547,0.0125,0.0067,0.0267,0.811,117.012,https://api.spotify.com/v1/tracks/3EbZ5BPfyt1txbgIOsJNcS,https://api.spotify.com/v1/audio-analysis/3EbZ5BPfyt1txbgIOsJNcS,296893,4
['Fast Slow Disco'],['St. Vincent'],['6Xk5AaN4n4SnW71473GI7A'],0.606,0.828,10,-7.51,0,0.0577,0.0386,0.000148,0.313,0.388,113.975,https://api.spotify.com/v1/tracks/6Xk5AaN4n4SnW71473GI7A,https://api.spotify.com/v1/audio-analysis/6Xk5AaN4n4SnW71473GI7A,197005,4
['Fade To Grey'],['Visage'],['3yobQNuKVJ62WDU7h725Fu'],0.604,0.416,2,-17.154,0,0.0372,0.000315,0.0165,0.0897,0.512,112.338,https://api.spotify.com/v1/tracks/3yobQNuKVJ62WDU7h725Fu,https://api.spotify.com/v1/audio-analysis/3yobQNuKVJ62WDU7h725Fu,239360,4
"[""'B' Movie (Intro, Poem, Song)""]",['Gil Scott-Heron'],['7KqE1CaTDaVP5U2JWj8LlE'],0.865,0.466,7,-12.776,1,0.154,0.456,0.0114,0.0778,0.825,95.56,https://api.spotify.com/v1/tracks/7KqE1CaTDaVP5U2JWj8LlE,https://api.spotify.com/v1/audio-analysis/7KqE1CaTDaVP5U2JWj8LlE,731987,4
['Staying In Love'],['Raphael Saadiq'],['4ZV0PBlVTjplACR54IpASM'],0.716,0.857,6,-3.615,0,0.0313,0.0319,5.83e-06,0.301,0.336,109.927,https://api.spotify.com/v1/tracks/4ZV0PBlVTjplACR54IpASM,https://api.spotify.com/v1/audio-analysis/4ZV0PBlVTjplACR54IpASM,173707,4
['Spring Summer Feeling - The Ron Trent Mix'],['Jill Scott'],['1fnWMTbq84ixOOH8Ib1DDT'],0.755,0.712,7,-9.118,1,0.142,0.0222,0.148,0.119,0.55,122.017,https://api.spotify.com/v1/tracks/1fnWMTbq84ixOOH8Ib1DDT,https://api.spotify.com/v1/audio-analysis/1fnWMTbq84ixOOH8Ib1DDT,621747,4
['Pure'],['The Lightning Seeds'],['3EXsjL6fY2v6RiWvHw3zLA'],0.617,0.895,4,-3.88,1,0.0293,0.0748,0.0428,0.0736,0.899,123.513,https://api.spotify.com/v1/tracks/3EXsjL6fY2v6RiWvHw3zLA,https://api.spotify.com/v1/audio-analysis/3EXsjL6fY2v6RiWvHw3zLA,224672,4
"[""The Spirit's In It""]",['Patti LaBelle'],['7rhAFfiugCDMaNDXQImtF9'],0.699,0.803,1,-8.796,0,0.061,0.0947,0.00857,0.157,0.733,129.245,https://api.spotify.com/v1/tracks/7rhAFfiugCDMaNDXQImtF9,https://api.spotify.com/v1/audio-analysis/7rhAFfiugCDMaNDXQImtF9,347417,4
['Gun'],['Gil Scott-Heron'],['0MCEM7WuIw4tS9ih4HGE1S'],0.821,0.49,3,-10.909,1,0.0962,0.497,0.00775,0.294,0.96,105.022,https://api.spotify.com/v1/tracks/0MCEM7WuIw4tS9ih4HGE1S,https://api.spotify.com/v1/audio-analysis/0MCEM7WuIw4tS9ih4HGE1S,239907,4
"[""I'll Play the Fool""]","[""Dr. Buzzard's Original Savannah Band""]",['0mZDJTkmsS34jNBMziKaWb'],0.635,0.54,8,-13.132,1,0.0632,0.00382,0.000307,0.0461,0.947,106.084,https://api.spotify.com/v1/tracks/0mZDJTkmsS34jNBMziKaWb,https://api.spotify.com/v1/audio-analysis/0mZDJTkmsS34jNBMziKaWb,288133,4
['I Thought It Was You'],['Herbie Hancock'],['0taRW8bPp2xW6ewm6PDMTZ'],0.729,0.787,1,-11.38,1,0.047,0.394,0.0514,0.112,0.717,116.21,https://api.spotify.com/v1/tracks/0taRW8bPp2xW6ewm6PDMTZ,https://api.spotify.com/v1/audio-analysis/0taRW8bPp2xW6ewm6PDMTZ,535293,4
"[""Fool's Paradise""]",['Rufus'],['5byLOyeQnyqjiIQOEEpLkI'],0.659,0.617,3,-8.111,1,0.0376,0.397,0.00104,0.0714,0.747,121.383,https://api.spotify.com/v1/tracks/5byLOyeQnyqjiIQOEEpLkI,https://api.spotify.com/v1/audio-analysis/5byLOyeQnyqjiIQOEEpLkI,281573,4
['The Love We Make'],['Prince'],['4HTCKiElX8OcWusrmDx3Ye'],0.554,0.616,0,-6.918,1,0.0327,0.158,0.000355,0.0946,0.19,112.07,https://api.spotify.com/v1/tracks/4HTCKiElX8OcWusrmDx3Ye,https://api.spotify.com/v1/audio-analysis/4HTCKiElX8OcWusrmDx3Ye,279240,4
['The Doo-Bop Song'],['Miles Davis'],['6lbzLUoma85KVbQqBpvBrw'],0.669,0.783,7,-4.692,1,0.208,0.0137,0.00517,0.0704,0.75,88.009,https://api.spotify.com/v1/tracks/6lbzLUoma85KVbQqBpvBrw,https://api.spotify.com/v1/audio-analysis/6lbzLUoma85KVbQqBpvBrw,297440,4
"[""Love Changes (with Meli'sa Morgan)""]",['Kashif'],['503mmYUnZRmj3yiRBINh81'],0.646,0.592,7,-11.607,1,0.144,0.154,0.0,0.167,0.642,75.039,https://api.spotify.com/v1/tracks/503mmYUnZRmj3yiRBINh81,https://api.spotify.com/v1/audio-analysis/503mmYUnZRmj3yiRBINh81,285360,4
['Shipbuilding - Remastered in 1998'],['Robert Wyatt'],['1ae844XtpkQ9wsO0xcdx1h'],0.507,0.332,0,-11.216,1,0.0381,0.459,5.02e-06,0.308,0.117,143.458,https://api.spotify.com/v1/tracks/1ae844XtpkQ9wsO0xcdx1h,https://api.spotify.com/v1/audio-analysis/1ae844XtpkQ9wsO0xcdx1h,184293,3
['The Feeling That We Have'],['Theresa Merritt'],['3MrXQDNUz5G69Y11Hx03IH'],0.554,0.195,2,-15.536,1,0.0348,0.801,0.00116,0.642,0.16,95.976,https://api.spotify.com/v1/tracks/3MrXQDNUz5G69Y11Hx03IH,https://api.spotify.com/v1/audio-analysis/3MrXQDNUz5G69Y11Hx03IH,210867,4
['Talk 2 Me - The 314 Mix'],['Jill Scott'],['31kokjFaG3uztukAC0IAMN'],0.741,0.73,0,-5.722,0,0.0499,0.246,1.75e-05,0.394,0.606,120.0,https://api.spotify.com/v1/tracks/31kokjFaG3uztukAC0IAMN,https://api.spotify.com/v1/audio-analysis/31kokjFaG3uztukAC0IAMN,242560,4
['Boy'],['Book Of Love'],['4FQhTIpf3bnxGsCr0dHhtr'],0.705,0.471,7,-12.999,1,0.0354,8.16e-05,0.163,0.0646,0.187,123.176,https://api.spotify.com/v1/tracks/4FQhTIpf3bnxGsCr0dHhtr,https://api.spotify.com/v1/audio-analysis/4FQhTIpf3bnxGsCr0dHhtr,179773,4
['Back In Love Again'],['L.T.D.'],['6dQSzIIt4gNE9BpF02Tus4'],0.83,0.559,10,-14.609,0,0.132,0.0173,4.85e-05,0.189,0.877,109.34,https://api.spotify.com/v1/tracks/6dQSzIIt4gNE9BpF02Tus4,https://api.spotify.com/v1/audio-analysis/6dQSzIIt4gNE9BpF02Tus4,284733,4
['Love for the Sake of Love'],['Claudia Barry'],['3XfO4iKlM7fdoiJ4uz1wku'],0.792,0.582,11,-12.452,1,0.0965,0.00798,0.902,0.04,0.961,94.157,https://api.spotify.com/v1/tracks/3XfO4iKlM7fdoiJ4uz1wku,https://api.spotify.com/v1/audio-analysis/3XfO4iKlM7fdoiJ4uz1wku,267440,4
['April 5th - 1997 Remaster'],['Talk Talk'],['0ruphKhPAkhZq4N0Fdrn0c'],0.354,0.237,8,-18.002,1,0.0444,0.429,0.234,0.344,0.193,77.052,https://api.spotify.com/v1/tracks/0ruphKhPAkhZq4N0Fdrn0c,https://api.spotify.com/v1/audio-analysis/0ruphKhPAkhZq4N0Fdrn0c,351800,4
['Me Gustas Tu'],['Manu Chao'],['6b37xrsNCWYIUphFBazqD6'],0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,https://api.spotify.com/v1/tracks/6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/audio-analysis/6b37xrsNCWYIUphFBazqD6,239987,4
['Wichita Lineman'],['Glen Campbell'],['0H1X2br2ZPFznGDtpGpJ11'],0.313,0.403,5,-12.092,1,0.0313,0.605,0.00015,0.129,0.38,85.487,https://api.spotify.com/v1/tracks/0H1X2br2ZPFznGDtpGpJ11,https://api.spotify.com/v1/audio-analysis/0H1X2br2ZPFznGDtpGpJ11,186667,4
['Marquee Moon'],['Television'],['7Me0vOSlJfaPY7Pc4GeItd'],0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,https://api.spotify.com/v1/tracks/7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/audio-analysis/7Me0vOSlJfaPY7Pc4GeItd,638427,4
['Midnight at the Oasis'],['Maria Muldaur'],['5VBcEJ4mtXTmVEJtc7hx2g'],0.705,0.499,1,-7.969,1,0.0265,0.409,6.59e-05,0.103,0.391,98.686,https://api.spotify.com/v1/tracks/5VBcEJ4mtXTmVEJtc7hx2g,https://api.spotify.com/v1/audio-analysis/5VBcEJ4mtXTmVEJtc7hx2g,229507,4
['I Like It'],['DeBarge'],['1c5KZhtOAOH7eFOlBekNhS'],0.675,0.733,9,-4.5,1,0.0443,0.446,1.8e-05,0.201,0.83,175.011,https://api.spotify.com/v1/tracks/1c5KZhtOAOH7eFOlBekNhS,https://api.spotify.com/v1/audio-analysis/1c5KZhtOAOH7eFOlBekNhS,279400,4
['Unlimited Capacity For Love'],['Grace Jones'],['6qejj8W38C9ir7YzdPhVYa'],0.76,0.647,0,-9.41,1,0.0309,0.0977,0.0534,0.0957,0.961,115.156,https://api.spotify.com/v1/tracks/6qejj8W38C9ir7YzdPhVYa,https://api.spotify.com/v1/audio-analysis/6qejj8W38C9ir7YzdPhVYa,343867,4
['Do That To Me One More Time'],['Captain & Tennille'],['0m4jVVZrsv0bLkAr1uM6UG'],0.728,0.524,7,-8.227,1,0.0255,0.563,0.000131,0.0913,0.51,90.262,https://api.spotify.com/v1/tracks/0m4jVVZrsv0bLkAr1uM6UG,https://api.spotify.com/v1/audio-analysis/0m4jVVZrsv0bLkAr1uM6UG,256667,4
['If You Love Me'],['Brownstone'],['0BTGqPIW9acmhhUmENkq5r'],0.687,0.583,7,-10.224,1,0.0639,0.225,0.0,0.105,0.211,95.138,https://api.spotify.com/v1/tracks/0BTGqPIW9acmhhUmENkq5r,https://api.spotify.com/v1/audio-analysis/0BTGqPIW9acmhhUmENkq5r,304160,4
['Avant-Après Mars'],['Liaisons Dangereuses'],['5ap5sVZCRGlCnHTXxSWWfx'],0.71,0.943,7,-7.736,1,0.057,0.0237,0.661,0.0822,0.692,111.391,https://api.spotify.com/v1/tracks/5ap5sVZCRGlCnHTXxSWWfx,https://api.spotify.com/v1/audio-analysis/5ap5sVZCRGlCnHTXxSWWfx,228440,4
['Running Up That Hill (A Deal With God) - 2018 Remaster'],['Kate Bush'],['29d0nY7TzCoi22XBqDQkiP'],0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,https://api.spotify.com/v1/tracks/29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/audio-analysis/29d0nY7TzCoi22XBqDQkiP,300840,4
['Set Adrift on Memory Bliss'],['P.M. Dawn'],['50K6O6JwJzpzkfq9j4yMQk'],0.795,0.705,5,-8.552,0,0.0715,0.00118,0.00658,0.136,0.482,100.025,https://api.spotify.com/v1/tracks/50K6O6JwJzpzkfq9j4yMQk,https://api.spotify.com/v1/audio-analysis/50K6O6JwJzpzkfq9j4yMQk,235800,4
"[""Hello It's Me""]",['Todd Rundgren'],['3gHFKiDanj4d2rqgHlRFFc'],0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,https://api.spotify.com/v1/tracks/3gHFKiDanj4d2rqgHlRFFc,https://api.spotify.com/v1/audio-analysis/3gHFKiDanj4d2rqgHlRFFc,264093,4
['Wildfire'],['Michael Martin Murphey'],['737c89v3Zdit8EUyNJ7KeS'],0.602,0.24,4,-18.565,1,0.0306,0.252,0.00101,0.219,0.208,79.989,https://api.spotify.com/v1/tracks/737c89v3Zdit8EUyNJ7KeS,https://api.spotify.com/v1/audio-analysis/737c89v3Zdit8EUyNJ7KeS,307867,4
"[""If It Isn't Love""]",['New Edition'],['7JmPqImeW3kLoYVNBA9v11'],0.588,0.856,5,-12.418,0,0.0378,0.0915,2.62e-05,0.365,0.781,97.968,https://api.spotify.com/v1/tracks/7JmPqImeW3kLoYVNBA9v11,https://api.spotify.com/v1/audio-analysis/7JmPqImeW3kLoYVNBA9v11,309840,4
"[""We've Only Just Begun""]",['Carpenters'],['3m167vBQI5YLK0a1m6L6Y1'],0.41,0.321,9,-11.771,1,0.0292,0.771,3.34e-06,0.103,0.301,86.553,https://api.spotify.com/v1/tracks/3m167vBQI5YLK0a1m6L6Y1,https://api.spotify.com/v1/audio-analysis/3m167vBQI5YLK0a1m6L6Y1,185160,4
['Maybe This Time'],['Liza Minnelli'],['2Oam4p5G5GfyzLLBuMTJty'],0.387,0.181,10,-14.412,1,0.0729,0.823,0.0,0.164,0.313,79.367,https://api.spotify.com/v1/tracks/2Oam4p5G5GfyzLLBuMTJty,https://api.spotify.com/v1/audio-analysis/2Oam4p5G5GfyzLLBuMTJty,188760,4
['In Too Deep (feat. Kiana Ledé)'],['Jacob Collier'],['3nGhp4FuIaitNYn4s7XHaX'],0.661,0.29,9,-14.568,1,0.0453,0.605,0.0096,0.0629,0.13,151.887,https://api.spotify.com/v1/tracks/3nGhp4FuIaitNYn4s7XHaX,https://api.spotify.com/v1/audio-analysis/3nGhp4FuIaitNYn4s7XHaX,232707,3
['This Masquerade'],['Carpenters'],['0mPucOgHSriKefrcLqBPB0'],0.563,0.19,0,-18.876,0,0.0356,0.903,0.00156,0.146,0.382,112.635,https://api.spotify.com/v1/tracks/0mPucOgHSriKefrcLqBPB0,https://api.spotify.com/v1/audio-analysis/0mPucOgHSriKefrcLqBPB0,291240,4
['So Emotional'],['Whitney Houston'],['4l2Edgdj4vla02GCh7YyAv'],0.698,0.791,11,-10.012,0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,https://api.spotify.com/v1/tracks/4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/audio-analysis/4l2Edgdj4vla02GCh7YyAv,276667,4
['I Got Somebody New - MAW Mix'],['George Levin'],['4aDPc7r6IAmtUxegMzg5dO'],0.74,0.793,4,-6.819,0,0.0431,0.0161,0.826,0.101,0.867,126.997,https://api.spotify.com/v1/tracks/4aDPc7r6IAmtUxegMzg5dO,https://api.spotify.com/v1/audio-analysis/4aDPc7r6IAmtUxegMzg5dO,563164,4
['To The Sound (Feat. Gerard Presencer)'],['Micatone'],['2TwPjZUHJ1YcHK9eE72gnh'],0.818,0.627,11,-8.467,0,0.0528,0.117,0.738,0.0754,0.686,112.018,https://api.spotify.com/v1/tracks/2TwPjZUHJ1YcHK9eE72gnh,https://api.spotify.com/v1/audio-analysis/2TwPjZUHJ1YcHK9eE72gnh,357200,4
['Tonight Is What It Means To Be Young'],['Fire Inc.'],['5kipcj9XzSz7DD13xqF9sy'],0.505,0.774,0,-12.853,1,0.0407,0.0915,0.0,0.211,0.502,141.976,https://api.spotify.com/v1/tracks/5kipcj9XzSz7DD13xqF9sy,https://api.spotify.com/v1/audio-analysis/5kipcj9XzSz7DD13xqF9sy,414733,4
['Private Dancer - 2015 Remaster'],['Tina Turner'],['5JjdJK0uGRUk4skRTuQdUZ'],0.587,0.572,2,-9.656,1,0.0413,0.363,0.0871,0.0915,0.471,115.466,https://api.spotify.com/v1/tracks/5JjdJK0uGRUk4skRTuQdUZ,https://api.spotify.com/v1/audio-analysis/5JjdJK0uGRUk4skRTuQdUZ,434373,4
